"Well","Sample","Weight","Replicate","Time","Hour","PCheck","Plate","fileName","values","MatchValue","CtrlVal","ABStrt_ABSctr","AbsFreshWeight","Genotype","Range","Site"
"F11","W0165",0.0284,2,24,"24hr","Plate3.csv","Plate3","PPO_24hr_plate3_7-21-17",0.0781,"W0165.24hr",0.0448,0.0333,1.17253521126761,"CDCc2-05","Native","CDC"
"F12","W0165",0.0284,3,24,"24hr","Plate3.csv","Plate3","PPO_24hr_plate3_7-21-17",0.0709,"W0165.24hr",0.0448,0.0261,0.919014084507042,"CDCc2-05","Native","CDC"
"G01","W0750",0.0296,1,24,"24hr","Plate3.csv","Plate3","PPO_24hr_plate3_7-21-17",0.076,"W0750.24hr",0.0452,0.0308,1.04054054054054,"CDCc2-01","Native","CDC"
"G02","W0750",0.0296,2,24,"24hr","Plate3.csv","Plate3","PPO_24hr_plate3_7-21-17",0.0753,"W0750.24hr",0.0452,0.0301,1.01689189189189,"CDCc2-01","Native","CDC"
"G03","W0750",0.0296,3,24,"24hr","Plate3.csv","Plate3","PPO_24hr_plate3_7-21-17",0.0753,"W0750.24hr",0.0452,0.0301,1.01689189189189,"CDCc2-01","Native","CDC"
"G04","W0166",0.0126,1,24,"24hr","Plate3.csv","Plate3","PPO_24hr_plate3_7-21-17",0.0959,"W0166.24hr",0.0452,0.0507,4.02380952380952,"HIG12-02","Native","HIG"
"G05","W0166",0.0126,2,24,"24hr","Plate3.csv","Plate3","PPO_24hr_plate3_7-21-17",0.0961,"W0166.24hr",0.0452,0.0509,4.03968253968254,"HIG12-02","Native","HIG"
"G06","W0166",0.0126,3,24,"24hr","Plate3.csv","Plate3","PPO_24hr_plate3_7-21-17",0.0965,"W0166.24hr",0.0452,0.0513,4.07142857142857,"HIG12-02","Native","HIG"
"G07","W0751",0.0301,1,24,"24hr","Plate3.csv","Plate3","PPO_24hr_plate3_7-21-17",0.0713,"W0751.24hr",0.045,0.0263,0.87375415282392,"SAN20-02","Native","SAN"
"G08","W0751",0.0301,2,24,"24hr","Plate3.csv","Plate3","PPO_24hr_plate3_7-21-17",0.0668,"W0751.24hr",0.045,0.0218,0.724252491694352,"SAN20-02","Native","SAN"
"G09","W0751",0.0301,3,24,"24hr","Plate3.csv","Plate3","PPO_24hr_plate3_7-21-17",0.0668,"W0751.24hr",0.045,0.0218,0.724252491694352,"SAN20-02","Native","SAN"
"G10","W0167",0.013,1,24,"24hr","Plate3.csv","Plate3","PPO_24hr_plate3_7-21-17",0.0572,"W0167.24hr",0.0447,0.0125,0.961538461538462,"ARC28","Invasive","ARC"
"G11","W0167",0.013,2,24,"24hr","Plate3.csv","Plate3","PPO_24hr_plate3_7-21-17",0.0569,"W0167.24hr",0.0447,0.0122,0.938461538461539,"ARC28","Invasive","ARC"
"G12","W0167",0.013,3,24,"24hr","Plate3.csv","Plate3","PPO_24hr_plate3_7-21-17",0.0564,"W0167.24hr",0.0447,0.0117,0.9,"ARC28","Invasive","ARC"
"H01","W0752",0.011,1,24,"24hr","Plate3.csv","Plate3","PPO_24hr_plate3_7-21-17",0.059,"W0752.24hr",0.046,0.013,1.18181818181818,"CAM19","Native","CAM"
"H02","W0752",0.011,2,24,"24hr","Plate3.csv","Plate3","PPO_24hr_plate3_7-21-17",0.0621,"W0752.24hr",0.046,0.0161,1.46363636363636,"CAM19","Native","CAM"
"H03","W0752",0.011,3,24,"24hr","Plate3.csv","Plate3","PPO_24hr_plate3_7-21-17",0.0609,"W0752.24hr",0.046,0.0149,1.35454545454545,"CAM19","Native","CAM"
"H04","W0168",0.0299,1,24,"24hr","Plate3.csv","Plate3","PPO_24hr_plate3_7-21-17",0.0684,"W0168.24hr",0.0485,0.0199,0.665551839464883,"NARc3-03","Native","NAR"
"H05","W0168",0.0299,2,24,"24hr","Plate3.csv","Plate3","PPO_24hr_plate3_7-21-17",0.0718,"W0168.24hr",0.0485,0.0233,0.779264214046823,"NARc3-03","Native","NAR"
"H06","W0168",0.0299,3,24,"24hr","Plate3.csv","Plate3","PPO_24hr_plate3_7-21-17",0.0677,"W0168.24hr",0.0485,0.0192,0.642140468227425,"NARc3-03","Native","NAR"
"H07","W0753",0.0214,1,24,"24hr","Plate3.csv","Plate3","PPO_24hr_plate3_7-21-17",0.0791,"W0753.24hr",0.0458,0.0333,1.55607476635514,"DEB26","Native","DEB"
"H08","W0753",0.0214,2,24,"24hr","Plate3.csv","Plate3","PPO_24hr_plate3_7-21-17",0.0707,"W0753.24hr",0.0458,0.0249,1.16355140186916,"DEB26","Native","DEB"
"H09","W0753",0.0214,3,24,"24hr","Plate3.csv","Plate3","PPO_24hr_plate3_7-21-17",0.0733,"W0753.24hr",0.0458,0.0275,1.28504672897196,"DEB26","Native","DEB"
"H10","",NA,NA,NA,"24hr","Plate3.csv","Plate3","PPO_24hr_plate3_7-21-17",0.0564,".24hr",0.0442,0.0122,NA,NA,NA,NA
"H11","",NA,NA,NA,"24hr","Plate3.csv","Plate3","PPO_24hr_plate3_7-21-17",0.0521,".24hr",0.0442,0.0079,NA,NA,NA,NA
"H12","",NA,NA,NA,"24hr","Plate3.csv","Plate3","PPO_24hr_plate3_7-21-17",0.0599,".24hr",0.0442,0.0157,NA,NA,NA,NA
"A01","W0419",0.0213,1,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0845,"W0419.4hr",0.0449,0.0396,1.85915492957746,"CDCc2-07-01","Native","CDC"
"A02","W0419",0.0213,2,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.086,"W0419.4hr",0.0449,0.0411,1.92957746478873,"CDCc2-07-01","Native","CDC"
"A03","W0419",0.0213,3,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.086,"W0419.4hr",0.0449,0.0411,1.92957746478873,"CDCc2-07-01","Native","CDC"
"A04","W0076",0.0212,1,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0788,"W0076.4hr",0.0453,0.0335,1.58018867924528,"ARC29","Invasive","ARC"
"A05","W0076",0.0212,2,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0776,"W0076.4hr",0.0453,0.0323,1.52358490566038,"ARC29","Invasive","ARC"
"A06","W0076",0.0212,3,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0778,"W0076.4hr",0.0453,0.0325,1.53301886792453,"ARC29","Invasive","ARC"
"A07","W0420",0.0015,1,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.089,"W0420.4hr",0.0449,0.0441,29.4,"SAN30-01","Native","SAN"
"A08","W0420",0.0015,2,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.089,"W0420.4hr",0.0449,0.0441,29.4,"SAN30-01","Native","SAN"
"A09","W0420",0.0015,3,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0893,"W0420.4hr",0.0449,0.0444,29.6,"SAN30-01","Native","SAN"
"A10","W0077",0.0161,1,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0817,"W0077.4hr",0.0454,0.0363,2.25465838509317,"DEB30","Native","DEB"
"A11","W0077",0.0161,2,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0826,"W0077.4hr",0.0454,0.0372,2.31055900621118,"DEB30","Native","DEB"
"A12","W0077",0.0161,3,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0818,"W0077.4hr",0.0454,0.0364,2.26086956521739,"DEB30","Native","DEB"
"B01","W0421",0.022,1,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0631,"W0421.4hr",0.0438,0.0193,0.877272727272728,"PI459130","Native","Tur"
"B02","W0421",0.022,2,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0632,"W0421.4hr",0.0438,0.0194,0.881818181818182,"PI459130","Native","Tur"
"B03","W0421",0.022,3,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0617,"W0421.4hr",0.0438,0.0179,0.813636363636364,"PI459130","Native","Tur"
"B04","W0078",0.0106,1,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0755,"W0078.4hr",0.045,0.0305,2.87735849056604,"PI404795","Invasive","Uru"
"B05","W0078",0.0106,2,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.075,"W0078.4hr",0.045,0.03,2.83018867924528,"PI404795","Invasive","Uru"
"B06","W0078",0.0106,3,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.074,"W0078.4hr",0.045,0.029,2.73584905660377,"PI404795","Invasive","Uru"
"B07","W0422",0.01,1,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0804,"WO422.4hr",0.047,0.0334,3.34,"MUSs2-06","Native","MUS"
"B08","W0422",0.01,2,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0784,"WO422.4hr",0.047,0.0314,3.14,"MUSs2-06","Native","MUS"
"B09","W0422",0.01,3,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0806,"WO422.4hr",0.047,0.0336,3.36,"MUSs2-06","Native","MUS"
"B10","W0079",0.0241,1,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0693,"W0079.4hr",0.043,0.0263,1.09128630705394,"LDSc3-11","Native","LDS"
"B11","W0079",0.0241,2,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0719,"W0079.4hr",0.043,0.0289,1.19917012448133,"LDSc3-11","Native","LDS"
"B12","W0079",0.0241,3,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0736,"W0079.4hr",0.043,0.0306,1.26970954356846,"LDSc3-11","Native","LDS"
"C01","W0423",0.0168,1,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0571,"W0423.4hr",0.0442,0.0129,0.767857142857143,"HIG13-02","Native","HIG"
"C02","W0423",0.0168,2,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0586,"W0423.4hr",0.0442,0.0144,0.857142857142857,"HIG13-02","Native","HIG"
"C03","W0423",0.0168,3,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0568,"W0423.4hr",0.0442,0.0126,0.75,"HIG13-02","Native","HIG"
"C04","W0424",0.0367,1,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0749,"W0424.4hr",0.0433,0.0316,0.861035422343324,"LDSc3-13","Native","LDS"
"C05","W0424",0.0367,2,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0741,"W0424.4hr",0.0433,0.0308,0.839237057220708,"LDSc3-13","Native","LDS"
"C06","W0424",0.0367,3,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0743,"W0424.4hr",0.0433,0.031,0.844686648501363,"LDSc3-13","Native","LDS"
"C07","W0081",0.023,1,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0812,"W0081.4hr",0.0472,0.034,1.47826086956522,"W65316","Native","Leb"
"C08","W0081",0.023,2,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0788,"W0081.4hr",0.0472,0.0316,1.37391304347826,"W65316","Native","Leb"
"C09","W0081",0.023,3,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0826,"W0081.4hr",0.0472,0.0354,1.53913043478261,"W65316","Native","Leb"
"C10","W0080",0.0301,1,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0675,"W0080.4hr",0.0435,0.024,0.79734219269103,"NARc3-04","Native","NAR"
"C11","W0080",0.0301,2,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0579,"W0080.4hr",0.0435,0.0144,0.478405315614618,"NARc3-04","Native","NAR"
"C12","W0080",0.0301,3,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0658,"W0080.4hr",0.0435,0.0223,0.740863787375415,"NARc3-04","Native","NAR"
"D01","W0425",0.0125,1,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0829,"W0425.4hr",0.0457,0.0372,2.976,"NARc3-05","Native","NAR"
"D02","W0425",0.0125,2,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0839,"W0425.4hr",0.0457,0.0382,3.056,"NARc3-05","Native","NAR"
"D03","W0425",0.0125,3,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0848,"W0425.4hr",0.0457,0.0391,3.128,"NARc3-05","Native","NAR"
"D04","W0082",0.0478,1,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.088,"W0082.4hr",0.0454,0.0426,0.891213389121339,"SAN28-02","Native","SAN"
"D05","W0082",0.0478,2,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0798,"W0082.4hr",0.0454,0.0344,0.719665271966527,"SAN28-02","Native","SAN"
"D06","W0082",0.0478,3,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0806,"W0082.4hr",0.0454,0.0352,0.736401673640167,"SAN28-02","Native","SAN"
"D07","W0426",0.0306,1,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0858,"W0426.4hr",0.0441,0.0417,1.36274509803922,"DEB32","Native","DEB"
"D08","W0426",0.0306,2,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0822,"W0426.4hr",0.0441,0.0381,1.24509803921569,"DEB32","Native","DEB"
"D09","W0426",0.0306,3,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0805,"W0426.4hr",0.0441,0.0364,1.18954248366013,"DEB32","Native","DEB"
"D10","W0083",0.0294,1,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0786,"W0083.4hr",0.0435,0.0351,1.19387755102041,"MUSs2-04","Native","MUS"
"D11","W0083",0.0294,2,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.077,"W0083.4hr",0.0435,0.0335,1.13945578231293,"MUSs2-04","Native","MUS"
"D12","W0083",0.0294,3,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0784,"W0083.4hr",0.0435,0.0349,1.18707482993197,"MUSs2-04","Native","MUS"
"E01","W0427",0.018,1,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0744,"WO427.4hr",0.0451,0.0293,1.62777777777778,"W65323","Native","Fra"
"E02","W0427",0.018,2,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0756,"WO427.4hr",0.0451,0.0305,1.69444444444444,"W65323","Native","Fra"
"E03","W0427",0.018,3,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0748,"WO427.4hr",0.0451,0.0297,1.65,"W65323","Native","Fra"
"E04","W0084",0.0231,1,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0713,"W0084.4hr",0.0439,0.0274,1.18614718614719,"CDCc2-06-01","Native","CDC"
"E05","W0084",0.0231,2,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0741,"W0084.4hr",0.0439,0.0302,1.30735930735931,"CDCc2-06-01","Native","CDC"
"E06","W0084",0.0231,3,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0758,"W0084.4hr",0.0439,0.0319,1.38095238095238,"CDCc2-06-01","Native","CDC"
"E07","W0085",0.0303,1,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0609,"W0085.4hr",0.0454,0.0155,0.511551155115512,"HIG12-03","Native","HIG"
"E08","W0085",0.0303,2,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0749,"W0085.4hr",0.0454,0.0295,0.973597359735973,"HIG12-03","Native","HIG"
"E09","W0085",0.0303,3,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0742,"W0085.4hr",0.0454,0.0288,0.95049504950495,"HIG12-03","Native","HIG"
"E10","W0475",0.0144,1,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0547,"WO475.4hr",0.0441,0.0106,0.736111111111111,"W65326","Native","Fra2"
"E11","W0475",0.0144,2,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0602,"WO475.4hr",0.0441,0.0161,1.11805555555556,"W65326","Native","Fra2"
"E12","W0475",0.0144,3,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.061,"WO475.4hr",0.0441,0.0169,1.17361111111111,"W65326","Native","Fra2"
"F01","W0476",0.0632,1,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0667,"WO476.4hr",0.0446,0.0221,0.349683544303797,"DEB32-02","Native","DEB"
"F02","W0476",0.0632,2,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0666,"WO476.4hr",0.0446,0.022,0.348101265822785,"DEB32-02","Native","DEB"
"F03","W0476",0.0632,3,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0679,"WO476.4hr",0.0446,0.0233,0.368670886075949,"DEB32-02","Native","DEB"
"F04","W0113",0.0651,1,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0793,"W0113.4hr",0.045,0.0343,0.526881720430107,"SAN31-02","Native","SAN"
"F05","W0113",0.0651,2,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0818,"W0113.4hr",0.045,0.0368,0.565284178187404,"SAN31-02","Native","SAN"
"F06","W0113",0.0651,3,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0816,"W0113.4hr",0.045,0.0366,0.56221198156682,"SAN31-02","Native","SAN"
"F07","W0477",0.0256,1,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0737,"W0477.4hr",0.045,0.0287,1.12109375,"NARc3-07","Native","NAR"
"F08","W0477",0.0256,2,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0692,"W0477.4hr",0.045,0.0242,0.9453125,"NARc3-07","Native","NAR"
"F09","W0477",0.0256,3,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0645,"W0477.4hr",0.045,0.0195,0.76171875,"NARc3-07","Native","NAR"
"F10","W0114",0.025,1,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0816,"W0114.4hr",0.0446,0.037,1.48,"W65327","Native","Fra_cor"
"F11","W0114",0.025,2,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0796,"W0114.4hr",0.0446,0.035,1.4,"W65327","Native","Fra_cor"
"F12","W0114",0.025,3,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0805,"W0114.4hr",0.0446,0.0359,1.436,"W65327","Native","Fra_cor"
"G01","W0478",0.0324,1,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0649,"W0478.4hr",0.0436,0.0213,0.657407407407407,"SAN31-01","Native","SAN"
"G02","W0478",0.0324,2,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0684,"W0478.4hr",0.0436,0.0248,0.765432098765432,"SAN31-01","Native","SAN"
"G03","W0478",0.0324,3,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0674,"W0478.4hr",0.0436,0.0238,0.734567901234568,"SAN31-01","Native","SAN"
"G04","W0115",0.0221,1,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0886,"W0115.4hr",0.0442,0.0444,2.00904977375566,"MUSs2-09","Native","MUS"
"G05","W0115",0.0221,2,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.09,"W0115.4hr",0.0442,0.0458,2.07239819004525,"MUSs2-09","Native","MUS"
"G06","W0115",0.0221,3,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.091,"W0115.4hr",0.0442,0.0468,2.11764705882353,"MUSs2-09","Native","MUS"
"G07","W0479",0.0328,1,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0783,"WO479.4hr",0.046,0.0323,0.984756097560975,"CDCc2-09","Native","CDC"
"G08","W0479",0.0328,2,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0777,"WO479.4hr",0.046,0.0317,0.966463414634146,"CDCc2-09","Native","CDC"
"G09","W0479",0.0328,3,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0748,"WO479.4hr",0.046,0.0288,0.878048780487805,"CDCc2-09","Native","CDC"
"G10","W0480",0.016,1,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0796,"W0480.4hr",0.0445,0.0351,2.19375,"HIG15-02","Native","HIG"
"G11","W0480",0.016,2,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0798,"W0480.4hr",0.0445,0.0353,2.20625,"HIG15-02","Native","HIG"
"G12","W0480",0.016,3,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0793,"W0480.4hr",0.0445,0.0348,2.175,"HIG15-02","Native","HIG"
"H01","W0116",0.026,1,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0775,"W0116.4hr",0.0456,0.0319,1.22692307692308,"NARc3-08","Native","NAR"
"H02","W0116",0.026,2,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0751,"W0116.4hr",0.0456,0.0295,1.13461538461538,"NARc3-08","Native","NAR"
"H03","W0116",0.026,3,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0793,"W0116.4hr",0.0456,0.0337,1.29615384615385,"NARc3-08","Native","NAR"
"H04","W0117",0.0307,1,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0655,"W0117.4hr",0.0441,0.0214,0.697068403908795,"HIG16-01","Native","HIG"
"H05","W0117",0.0307,2,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0713,"W0117.4hr",0.0441,0.0272,0.88599348534202,"HIG16-01","Native","HIG"
"H06","W0117",0.0307,3,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0674,"W0117.4hr",0.0441,0.0233,0.758957654723127,"HIG16-01","Native","HIG"
"H07","W0118",0.0365,1,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0816,"W0118.4hr",0.046,0.0356,0.975342465753425,"CDCc2-13","Native","CDC"
"H08","W0118",0.0365,2,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0817,"W0118.4hr",0.046,0.0357,0.978082191780822,"CDCc2-13","Native","CDC"
"H09","W0118",0.0365,3,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0816,"W0118.4hr",0.046,0.0356,0.975342465753425,"CDCc2-13","Native","CDC"
"H10","W0119",0.037,1,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0755,"W0119.4hr",0.0456,0.0299,0.808108108108108,"PI478440","Native","Bol"
"H11","W0119",0.037,2,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0766,"W0119.4hr",0.0456,0.031,0.837837837837838,"PI478440","Native","Bol"
"H12","W0119",0.037,3,4,"4hr","Plate1.csv","Plate1","PPO_4hr_plate1_7-21-17",0.0766,"W0119.4hr",0.0456,0.031,0.837837837837838,"PI478440","Native","Bol"
"A01","W0120",0.0502,1,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0862,"W0120.4hr",0.0452,0.041,0.816733067729084,"MUSs2-01","Native","MUS"
"A02","W0120",0.0502,2,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0875,"W0120.4hr",0.0452,0.0423,0.842629482071713,"MUSs2-01","Native","MUS"
"A03","W0120",0.0502,3,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0856,"W0120.4hr",0.0452,0.0404,0.804780876494024,"MUSs2-01","Native","MUS"
"A04","W0513",0.0396,1,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0755,"W0513.4hr",0.0448,0.0307,0.775252525252525,"CDCc2-06-02","Native","CDC"
"A05","W0513",0.0396,2,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0776,"W0513.4hr",0.0448,0.0328,0.828282828282828,"CDCc2-06-02","Native","CDC"
"A06","W0513",0.0396,3,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0753,"W0513.4hr",0.0448,0.0305,0.77020202020202,"CDCc2-06-02","Native","CDC"
"A07","W0121",0.0409,1,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0839,"W0121.4hr",0.0447,0.0392,0.958435207823961,"DEB28-02","Native","DEB"
"A08","W0121",0.0409,2,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0848,"W0121.4hr",0.0447,0.0401,0.980440097799511,"DEB28-02","Native","DEB"
"A09","W0121",0.0409,3,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0835,"W0121.4hr",0.0447,0.0388,0.948655256723717,"DEB28-02","Native","DEB"
"A10","W0122",0.0499,1,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0622,"W0122.4hr",0.044,0.0182,0.364729458917836,"LIS20","Native","LIS"
"A11","W0122",0.0499,2,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0828,"W0122.4hr",0.044,0.0388,0.777555110220441,"LIS20","Native","LIS"
"A12","W0122",0.0499,3,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.07,"W0122.4hr",0.044,0.026,0.521042084168337,"LIS20","Native","LIS"
"B01","W0514",0.025,1,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.094,"W0514.4hr",0.0455,0.0485,1.94,"HIG13-01","Native","HIG"
"B02","W0514",0.025,2,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0941,"W0514.4hr",0.0455,0.0486,1.944,"HIG13-01","Native","HIG"
"B03","W0514",0.025,3,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0934,"W0514.4hr",0.0455,0.0479,1.916,"HIG13-01","Native","HIG"
"B04","W0123",0.0381,1,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0842,"W0123.4hr",0.0452,0.039,1.02362204724409,"HIG11-02","Native","HIG"
"B05","W0123",0.0381,2,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.086,"W0123.4hr",0.0452,0.0408,1.07086614173228,"HIG11-02","Native","HIG"
"B06","W0123",0.0381,3,4,"4hr","Plate2.csv","Plate2","PPO_4hr_plate2_7-21-17",0.0855,"W0123.4hr",0.0452,0.0403,1.05774278215223,"HIG11-02","Native","HIG"
