"Well","Sample","Weight","Replicate","Time","Hour","PCheck","Plate","fileName","values","MatchValue","CtrlVal","ABStrt_ABSctr","AbsFreshWeight","Genotype","Range","Site"
"E03","W0134",0.0114,3,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.2118,"W0134.24hr",0.0409,0.1709,14.9912280701754,"NARc2-01","Native","NAR"
"E04","W0135",0.0365,1,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.8052,"W0135.24hr",0.0437,0.7615,20.8630136986301,"HUE19","Native","HUE"
"E05","W0135",0.0365,2,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.807,"W0135.24hr",0.0437,0.7633,20.9123287671233,"HUE19","Native","HUE"
"E06","W0135",0.0365,3,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.7005,"W0135.24hr",0.0437,0.6568,17.9945205479452,"HUE19","Native","HUE"
"E07","W0522",0.03,1,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.3222,"W0522.24hr",0.0413,0.2809,9.36333333333333,"W65319","Native","Gre"
"E08","W0522",0.03,2,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.3779,"W0522.24hr",0.0413,0.3366,11.22,"W65319","Native","Gre"
"E09","W0522",0.03,3,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.2855,"W0522.24hr",0.0413,0.2442,8.14,"W65319","Native","Gre"
"E10","W0137",0.0199,1,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.2599,"W0137.24hr",0.0411,0.2188,10.9949748743719,"FUSF5","Native","FUS"
"E11","W0137",0.0199,2,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.2208,"W0137.24hr",0.0411,0.1797,9.03015075376884,"FUSF5","Native","FUS"
"E12","W0137",0.0199,3,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.2201,"W0137.24hr",0.0411,0.179,8.99497487437186,"FUSF5","Native","FUS"
"F01","W0138",0.0162,1,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.8855,"W0138.24hr",0.0432,0.8423,51.9938271604938,"LDSc3-04","Native","LDS"
"F02","W0138",0.0162,2,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.6928,"W0138.24hr",0.0432,0.6496,40.0987654320988,"LDSc3-04","Native","LDS"
"F03","W0138",0.0162,3,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.5642,"W0138.24hr",0.0432,0.521,32.1604938271605,"LDSc3-04","Native","LDS"
"F04","W0600",0.0069,1,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.1345,"W0600.24hr",0.0404,0.0941,13.6376811594203,"NARc3-03","Native","NAR"
"F05","W0600",0.0069,2,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.1142,"W0600.24hr",0.0404,0.0738,10.695652173913,"NARc3-03","Native","NAR"
"F06","W0600",0.0069,3,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.1376,"W0600.24hr",0.0404,0.0972,14.0869565217391,"NARc3-03","Native","NAR"
"F07","W0140",0.0369,1,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.2565,"W0140.24hr",0.0408,0.2157,5.84552845528455,"HIG10-02","Native","HIG"
"F08","W0140",0.0369,2,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.2857,"W0140.24hr",0.0408,0.2449,6.63685636856369,"HIG10-02","Native","HIG"
"F09","W0140",0.0369,3,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.2843,"W0140.24hr",0.0408,0.2435,6.59891598915989,"HIG10-02","Native","HIG"
"F10","W0601",0.0238,1,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.1775,"W0601.24hr",0.0413,0.1362,5.72268907563025,"DEB28-03","Native","DEB"
"F11","W0601",0.0238,2,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.1506,"W0601.24hr",0.0413,0.1093,4.59243697478992,"DEB28-03","Native","DEB"
"F12","W0601",0.0238,3,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.1633,"W0601.24hr",0.0413,0.122,5.12605042016807,"DEB28-03","Native","DEB"
"G01","W0142",0.0208,1,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.1874,"W0142.24hr",0.0432,0.1442,6.93269230769231,"CAM20","Native","CAM"
"G02","W0142",0.0208,2,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.2406,"W0142.24hr",0.0432,0.1974,9.49038461538462,"CAM20","Native","CAM"
"G03","W0142",0.0208,3,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.1859,"W0142.24hr",0.0432,0.1427,6.86057692307692,"CAM20","Native","CAM"
"G04","W0603",0.0087,1,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.2437,"W0603.24hr",0.041,0.2027,23.2988505747126,"ARC27","Invasive","ARC"
"G05","W0603",0.0087,2,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.1947,"W0603.24hr",0.041,0.1537,17.6666666666667,"ARC27","Invasive","ARC"
"G06","W0603",0.0087,3,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.1848,"W0603.24hr",0.041,0.1438,16.5287356321839,"ARC27","Invasive","ARC"
"G07","W0143",0.035,1,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.2677,"W0143.24hr",0.0448,0.2229,6.36857142857143,"PI368951","Invasive","Chile3"
"G08","W0143",0.035,2,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.2548,"W0143.24hr",0.0448,0.21,6,"PI368951","Invasive","Chile3"
"G09","W0143",0.035,3,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.2321,"W0143.24hr",0.0448,0.1873,5.35142857142857,"PI368951","Invasive","Chile3"
"G10","W0144",0.0295,1,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.214,"W0144.24hr",0.0402,0.1738,5.89152542372881,"AZN19","Native","AZN"
"G11","W0144",0.0295,2,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.1436,"W0144.24hr",0.0402,0.1034,3.50508474576271,"AZN19","Native","AZN"
"G12","W0144",0.0295,3,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.1205,"W0144.24hr",0.0402,0.0803,2.72203389830508,"AZN19","Native","AZN"
"H01","W0604",0.0201,1,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.0701,"W0604.24hr",0.0402,0.0299,1.48756218905473,"MUSs2-02","Native","MUS"
"H02","W0604",0.0201,2,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.0768,"W0604.24hr",0.0402,0.0366,1.82089552238806,"MUSs2-02","Native","MUS"
"H03","W0604",0.0201,3,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.0692,"W0604.24hr",0.0402,0.029,1.44278606965174,"MUSs2-02","Native","MUS"
"H04","W0145",0.0243,1,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.5867,"W0145.24hr",0.0401,0.5466,22.4938271604938,"SAN20-03","Native","SAN"
"H05","W0145",0.0243,2,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.5206,"W0145.24hr",0.0401,0.4805,19.7736625514403,"SAN20-03","Native","SAN"
"H06","W0145",0.0243,3,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.5523,"W0145.24hr",0.0401,0.5122,21.0781893004115,"SAN20-03","Native","SAN"
"H07","W0605",0.0258,1,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.4694,"W0605.24hr",0.0397,0.4297,16.6550387596899,"LDSc3-09","Native","LDS"
"H08","W0605",0.0258,2,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.3805,"W0605.24hr",0.0397,0.3408,13.2093023255814,"LDSc3-09","Native","LDS"
"H09","W0605",0.0258,3,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.435,"W0605.24hr",0.0397,0.3953,15.3217054263566,"LDSc3-09","Native","LDS"
"H10","W0146",0.0287,1,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.2907,"W0146.24hr",0.042,0.2487,8.66550522648084,"ARC25-01","Invasive","ARC"
"H11","W0146",0.0287,2,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.2817,"W0146.24hr",0.042,0.2397,8.35191637630662,"ARC25-01","Invasive","ARC"
"H12","W0146",0.0287,3,24,"24hr","Plate2.csv","Plate2","6POD_24hr_Plate2",0.277,"W0146.24hr",0.042,0.235,8.18815331010453,"ARC25-01","Invasive","ARC"
"A01","W0606",0.0407,1,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.2082,"W0606.24hr",0.0413,0.1669,4.1007371007371,"LIS21","Native","LIS"
"A02","W0606",0.0407,2,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.2154,"W0606.24hr",0.0413,0.1741,4.27764127764128,"LIS21","Native","LIS"
"A03","W0606",0.0407,3,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.2166,"W0606.24hr",0.0413,0.1753,4.30712530712531,"LIS21","Native","LIS"
"A04","W0148",0.0066,1,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.1433,"W0148.24hr",0.0412,0.1021,15.469696969697,"W64614","Native","Leb2"
"A05","W0148",0.0066,2,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.1545,"W0148.24hr",0.0412,0.1133,17.1666666666667,"W64614","Native","Leb2"
"A06","W0148",0.0066,3,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.1603,"W0148.24hr",0.0412,0.1191,18.0454545454545,"W64614","Native","Leb2"
"A07","W0149",0.0111,1,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.2369,"W0149.24hr",0.0428,0.1941,17.4864864864865,"CRG20","Native","CRG"
"A08","W0149",0.0111,2,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.2371,"W0149.24hr",0.0428,0.1943,17.5045045045045,"CRG20","Native","CRG"
"A09","W0149",0.0111,3,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.2275,"W0149.24hr",0.0428,0.1847,16.6396396396396,"CRG20","Native","CRG"
"A10","W0607",0.0178,1,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.1125,"W0607.24hr",0.0417,0.0708,3.97752808988764,"MEL30","Invasive","MEL"
"A11","W0607",0.0178,2,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.1174,"W0607.24hr",0.0417,0.0757,4.25280898876404,"MEL30","Invasive","MEL"
"A12","W0607",0.0178,3,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.1123,"W0607.24hr",0.0417,0.0706,3.96629213483146,"MEL30","Invasive","MEL"
"B01","W0608",0.0266,1,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.5328,"W0608.24hr",0.0408,0.492,18.4962406015038,"PI368959","Invasive","Chile"
"B02","W0608",0.0266,2,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.5202,"W0608.24hr",0.0408,0.4794,18.0225563909774,"PI368959","Invasive","Chile"
"B03","W0608",0.0266,3,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.4739,"W0608.24hr",0.0408,0.4331,16.281954887218,"PI368959","Invasive","Chile"
"B04","W0152",0.0095,1,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.1502,"W0152.24hr",0.041,0.1092,11.4947368421053,"DEB27","Native","DEB"
"B05","W0152",0.0095,2,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.1182,"W0152.24hr",0.041,0.0772,8.12631578947368,"DEB27","Native","DEB"
"B06","W0152",0.0095,3,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.2098,"W0152.24hr",0.041,0.1688,17.7684210526316,"DEB27","Native","DEB"
"B07","W0153",0.0149,1,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.1654,"W0153.24hr",0.0426,0.1228,8.24161073825503,"DCR19","Invasive","DCR"
"B08","W0153",0.0149,2,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.2301,"W0153.24hr",0.0426,0.1875,12.5838926174497,"DCR19","Invasive","DCR"
"B09","W0153",0.0149,3,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.1798,"W0153.24hr",0.0426,0.1372,9.20805369127517,"DCR19","Invasive","DCR"
"B10","W0609",0.016,1,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.3715,"W0609.24hr",0.0572,0.3143,19.64375,"CDCc2-04","Native","CDC"
"B11","W0609",0.016,2,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.3781,"W0609.24hr",0.0572,0.3209,20.05625,"CDCc2-04","Native","CDC"
"B12","W0609",0.016,3,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.3668,"W0609.24hr",0.0572,0.3096,19.35,"CDCc2-04","Native","CDC"
"C01","W0154",8e-04,1,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.4268,"W0154.24hr",0.0404,0.3864,483,"LIS18","Native","LIS"
"C02","W0154",8e-04,2,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.3108,"W0154.24hr",0.0404,0.2704,338,"LIS18","Native","LIS"
"C03","W0154",8e-04,3,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.3794,"W0154.24hr",0.0404,0.339,423.75,"LIS18","Native","LIS"
"C04","W0610",0.0166,1,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.2974,"W0610.24hr",0.0397,0.2577,15.5240963855422,"BHI33-22","Invasive","BHI"
"C05","W0610",0.0166,2,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.3457,"W0610.24hr",0.0397,0.306,18.433734939759,"BHI33-22","Invasive","BHI"
"C06","W0610",0.0166,3,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.3416,"W0610.24hr",0.0397,0.3019,18.1867469879518,"BHI33-22","Invasive","BHI"
"C07","W0155",0.0181,1,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.2726,"W0155.24hr",0.0404,0.2322,12.828729281768,"MLR20","Invasive","MLR"
"C08","W0155",0.0181,2,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.2884,"W0155.24hr",0.0404,0.248,13.7016574585635,"MLR20","Invasive","MLR"
"C09","W0155",0.0181,3,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.2583,"W0155.24hr",0.0404,0.2179,12.0386740331492,"MLR20","Invasive","MLR"
"C10","W0156",0.0086,1,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.1491,"W0156.24hr",0.0399,0.1092,12.6976744186047,"BHI33-19","Invasive","BHI"
"C11","W0156",0.0086,2,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.1606,"W0156.24hr",0.0399,0.1207,14.0348837209302,"BHI33-19","Invasive","BHI"
"C12","W0156",0.0086,3,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.1408,"W0156.24hr",0.0399,0.1009,11.7325581395349,"BHI33-19","Invasive","BHI"
"D01","W0611",0.0087,1,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.2911,"W0611.24hr",0.0412,0.2499,28.7241379310345,"SAN27-01","Native","SAN"
"D02","W0611",0.0087,2,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.3522,"W0611.24hr",0.0412,0.311,35.7471264367816,"SAN27-01","Native","SAN"
"D03","W0611",0.0087,3,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.4063,"W0611.24hr",0.0412,0.3651,41.9655172413793,"SAN27-01","Native","SAN"
"D04","W0157",0.008,1,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.2066,"W0157.24hr",0.0415,0.1651,20.6375,"MUSs1-15","Native","MUS"
"D05","W0157",0.008,2,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.1882,"W0157.24hr",0.0415,0.1467,18.3375,"MUSs1-15","Native","MUS"
"D06","W0157",0.008,3,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.1879,"W0157.24hr",0.0415,0.1464,18.3,"MUSs1-15","Native","MUS"
"D07","W0613",0.0236,1,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.6781,"W0613.24hr",0.0411,0.637,26.9915254237288,"HIG12-01","Native","HIG"
"D08","W0613",0.0236,2,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.0435,"W0613.24hr",0.0411,0.0024,0.101694915254237,"HIG12-01","Native","HIG"
"D09","W0613",0.0236,3,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.7775,"W0613.24hr",0.0411,0.7364,31.2033898305085,"HIG12-01","Native","HIG"
"D10","W0158",0.0566,1,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.4602,"W0158.24hr",0.0441,0.4161,7.35159010600707,"SAN28-01","Native","SAN"
"D11","W0158",0.0566,2,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.4676,"W0158.24hr",0.0441,0.4235,7.48233215547703,"SAN28-01","Native","SAN"
"D12","W0158",0.0566,3,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.4147,"W0158.24hr",0.0441,0.3706,6.54770318021202,"SAN28-01","Native","SAN"
"E01","W0160",0.0211,1,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.4148,"W0160.24hr",0.0413,0.3735,17.7014218009479,"PI404356","Invasive","Brazil"
"E02","W0160",0.0211,2,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.3918,"W0160.24hr",0.0413,0.3505,16.6113744075829,"PI404356","Invasive","Brazil"
"E03","W0160",0.0211,3,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.4142,"W0160.24hr",0.0413,0.3729,17.6729857819905,"PI404356","Invasive","Brazil"
"E04","W0747",0.024,1,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.2732,"W0747.24hr",0.042,0.2312,9.63333333333333,"CRG18","Native","CRG"
"E05","W0747",0.024,2,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.2778,"W0747.24hr",0.042,0.2358,9.825,"CRG18","Native","CRG"
"E06","W0747",0.024,3,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.2515,"W0747.24hr",0.042,0.2095,8.72916666666667,"CRG18","Native","CRG"
"E07","W0161",0.0306,1,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.3417,"W0161.24hr",0.0405,0.3012,9.84313725490196,"LDSc3-10","Native","LDS"
"E08","W0161",0.0306,2,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.4391,"W0161.24hr",0.0405,0.3986,13.0261437908497,"LDSc3-10","Native","LDS"
"E09","W0161",0.0306,3,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.4318,"W0161.24hr",0.0405,0.3913,12.7875816993464,"LDSc3-10","Native","LDS"
"E10","W0162",0.0221,1,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.4626,"W0162.24hr",0.0468,0.4158,18.814479638009,"DEB28-04","Native","DEB"
"E11","W0162",0.0221,2,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.4701,"W0162.24hr",0.0468,0.4233,19.1538461538462,"DEB28-04","Native","DEB"
"E12","W0162",0.0221,3,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.6014,"W0162.24hr",0.0468,0.5546,25.0950226244344,"DEB28-04","Native","DEB"
"F01","W0748",0.0252,1,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.3122,"W0748.24hr",0.04,0.2722,10.8015873015873,"LIS17","Native","LIS"
"F02","W0748",0.0252,2,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.3027,"W0748.24hr",0.04,0.2627,10.4246031746032,"LIS17","Native","LIS"
"F03","W0748",0.0252,3,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.2847,"W0748.24hr",0.04,0.2447,9.71031746031746,"LIS17","Native","LIS"
"F04","W0163",0.0333,1,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.501,"W0163.24hr",0.0448,0.4562,13.6996996996997,"LIS22","Native","LIS"
"F05","W0163",0.0333,2,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.5079,"W0163.24hr",0.0448,0.4631,13.9069069069069,"LIS22","Native","LIS"
"F06","W0163",0.0333,3,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.5142,"W0163.24hr",0.0448,0.4694,14.0960960960961,"LIS22","Native","LIS"
"F07","W0749",0.0241,1,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.4914,"W0749.24hr",0.0423,0.4491,18.6348547717842,"HIG10-01","Native","HIG"
"F08","W0749",0.0241,2,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.4062,"W0749.24hr",0.0423,0.3639,15.0995850622407,"HIG10-01","Native","HIG"
"F09","W0749",0.0241,3,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.5011,"W0749.24hr",0.0423,0.4588,19.0373443983402,"HIG10-01","Native","HIG"
"F10","W0165",0.0284,1,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.4324,"W0165.24hr",0.0404,0.392,13.8028169014085,"CDCc2-05","Native","CDC"
"F11","W0165",0.0284,2,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.5815,"W0165.24hr",0.0404,0.5411,19.0528169014085,"CDCc2-05","Native","CDC"
"F12","W0165",0.0284,3,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.6634,"W0165.24hr",0.0404,0.623,21.9366197183099,"CDCc2-05","Native","CDC"
"G01","W0750",0.0296,1,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.4285,"W0750.24hr",0.0404,0.3881,13.1114864864865,"CDCc2-01","Native","CDC"
"G02","W0750",0.0296,2,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.4262,"W0750.24hr",0.0404,0.3858,13.0337837837838,"CDCc2-01","Native","CDC"
"G03","W0750",0.0296,3,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.4444,"W0750.24hr",0.0404,0.404,13.6486486486486,"CDCc2-01","Native","CDC"
"G04","W0166",0.0126,1,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.8305,"W0166.24hr",0.0414,0.7891,62.6269841269841,"HIG12-02","Native","HIG"
"G05","W0166",0.0126,2,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.7506,"W0166.24hr",0.0414,0.7092,56.2857142857143,"HIG12-02","Native","HIG"
"G06","W0166",0.0126,3,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.6866,"W0166.24hr",0.0414,0.6452,51.2063492063492,"HIG12-02","Native","HIG"
"G07","W0751",0.0301,1,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.4791,"W0751.24hr",0.0428,0.4363,14.4950166112957,"SAN20-02","Native","SAN"
"G08","W0751",0.0301,2,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.5558,"W0751.24hr",0.0428,0.513,17.0431893687708,"SAN20-02","Native","SAN"
"G09","W0751",0.0301,3,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.5329,"W0751.24hr",0.0428,0.4901,16.2823920265781,"SAN20-02","Native","SAN"
"G10","W0167",0.013,1,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.2708,"W0167.24hr",0.0411,0.2297,17.6692307692308,"ARC28","Invasive","ARC"
"G11","W0167",0.013,2,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.2472,"W0167.24hr",0.0411,0.2061,15.8538461538462,"ARC28","Invasive","ARC"
"G12","W0167",0.013,3,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.2651,"W0167.24hr",0.0411,0.224,17.2307692307692,"ARC28","Invasive","ARC"
"H01","W0752",0.011,1,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.1969,"W0752.24hr",0.0428,0.1541,14.0090909090909,"CAM19","Native","CAM"
"H02","W0752",0.011,2,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.1726,"W0752.24hr",0.0428,0.1298,11.8,"CAM19","Native","CAM"
"H03","W0752",0.011,3,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.2187,"W0752.24hr",0.0428,0.1759,15.9909090909091,"CAM19","Native","CAM"
"H04","W0168",0.0299,1,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.38,"W0168.24hr",0.0425,0.3375,11.2876254180602,"NARc3-03","Native","NAR"
"H05","W0168",0.0299,2,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.3801,"W0168.24hr",0.0425,0.3376,11.2909698996656,"NARc3-03","Native","NAR"
"H06","W0168",0.0299,3,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.4335,"W0168.24hr",0.0425,0.391,13.0769230769231,"NARc3-03","Native","NAR"
"H07","W0753",0.0214,1,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.4259,"W0753.24hr",0.0415,0.3844,17.9626168224299,"DEB26","Native","DEB"
"H08","W0753",0.0214,2,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.5006,"W0753.24hr",0.0415,0.4591,21.4532710280374,"DEB26","Native","DEB"
"H09","W0753",0.0214,3,24,"24hr","Plate3.csv","Plate3","4POD_24hr_Plate3",0.4923,"W0753.24hr",0.0415,0.4508,21.0654205607477,"DEB26","Native","DEB"
"A01","W0419",0.0213,1,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0433,"W0419.4hr",0.0415,0.0018,0.0845070422535209,"CDCc2-07-01","Native","CDC"
"A02","W0419",0.0213,2,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0437,"W0419.4hr",0.0415,0.0022,0.103286384976526,"CDCc2-07-01","Native","CDC"
"A03","W0419",0.0213,3,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0404,"W0419.4hr",0.0415,-0.0011,-0.0516431924882631,"CDCc2-07-01","Native","CDC"
"A04","W0076",0.0212,1,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0392,"W0076.4hr",0.0398,-0.000600000000000003,-0.028301886792453,"ARC29","Invasive","ARC"
"A05","W0076",0.0212,2,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0389,"W0076.4hr",0.0398,-0.000900000000000005,-0.0424528301886795,"ARC29","Invasive","ARC"
"A06","W0076",0.0212,3,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.039,"W0076.4hr",0.0398,-0.000800000000000002,-0.0377358490566039,"ARC29","Invasive","ARC"
"A07","W0420",0.0015,1,4,"4hr","Plate1.csv","Plate1","8POD_4hr_Plate1",0.0394,"W0420.4hr",0.0406,-0.0012,-0.8,"SAN30-01","Native","SAN"
